	complexity.dist_spec_init	complexity.fro_dist	complexity.fro_over_spec	complexity.inverse_margin	complexity.l2	complexity.l2_dist	complexity.log_prod_of_fro	complexity.log_prod_of_fro_over_margin	complexity.log_prod_of_spec	complexity.log_prod_of_spec_over_margin	complexity.log_sum_of_fro	complexity.log_sum_of_fro_over_margin	complexity.log_sum_of_spec	complexity.log_sum_of_spec_over_margin	complexity.pacbayes_flatness	complexity.pacbayes_init	complexity.pacbayes_mag_flatness	complexity.pacbayes_mag_init	complexity.pacbayes_mag_orig	complexity.pacbayes_orig	complexity.param_norm	complexity.params	complexity.path_norm	complexity.path_norm_over_margin	cross_entropy	data_seed	epoch	experiment_id	gen.gap	gen.train_acc	gen.val_acc	hp.lr	hp.model_depth	hp.model_width	index	is.converged	is.high_train_accuracy	is.last_epoch	repeat_id	seed	train_dataset_size
207	46.7086	2152.93	2054.07	0.0396117	106.337	46.3997	209.73	206.501	72.214	68.9854	9.15679	9.07183	5.53795	5.45299	60.18	32412.3	4	6.11087e+06	9.01052e+06	170143	11307.5	7014380	7.7896	0.308559	0.0086505	42	55	-127866482121014666	0.36142	0.99992	0.6385	0.00631	6	14	207	True	True	True	1590114406985267304	0	12500
208	36.2025	3281.99	1134.19	0.0458097	87.4771	57.2887	82.9742	79.891	29.8087	26.7255	8.56579	8.34555	4.76825	4.54802	72.8178	59768.4	11.8078	1.99072e+06	2.33083e+06	139327	7652.25	1611780	211.967	9.71015	0.00930084	42	25	871334127900106982	0.3277	1	0.6723	0.01	2	14	208	True	True	True	1590114875400752623	4	12500
209	43.5324	1980.65	1546.69	0.0385293	96.4615	44.5045	174.546	171.289	61.511	58.2547	8.92028	8.81852	5.38795	5.28619	56.692	28093.3	5.46577	5.06537e+06	7.24921e+06	131899	9304.82	5663730	13.416	0.516909	0.00971974	42	34	-5083040002587004113	0.3546	0.9984	0.6438	0.01	5	14	209	True	True	True	1590115228321753189	3	12500
211	28.4053	2770.84	1915.17	0.0372933	90.9913	52.6388	114.87	111.581	38.4255	35.1366	8.73923	8.57479	4.91701	4.75256	80.6845	55912.7	7.82776	1.53818e+06	1.95169e+06	167027	8279.41	1516030	677.262	25.2573	0.009968	42	30	6568558403331794652	0.4499	1	0.5501	0.001	3	10	211	True	True	True	1590115294931657852	0	12500
212	30.5405	2084.53	1892.2	0.0416736	89.8358	45.6566	144.061	140.883	47.5837	44.4058	8.7989	8.67668	5.08824	4.96601	60.18	31383.2	4.74684	2.14214e+06	2.88622e+06	121442	8070.48	2205780	96.4728	4.02037	0.00922027	42	21	2235019809354273429	0.37336	0.99976	0.6264	0.003162	4	10	212	True	True	True	1590114986585127755	3	12500
215	36.9511	2855.69	871.777	0.0461176	73.9782	53.4387	78.1227	75.0461	28.2509	25.1743	8.21925	7.9995	4.65698	4.43722	64	45712.6	11.9679	655623	741573	87585.8	5472.77	531030	540.415	24.9226	0.00998446	42	35	3245632698784002773	0.3477	1	0.6523	0.00631	2	8	215	True	True	True	1590114487090865043	2	12500
217	28.5954	3080.77	2160.25	0.0381963	97.6657	55.5047	117.417	114.152	38.9949	35.7299	8.86658	8.70332	4.94548	4.78223	77.9263	60039.9	6.29912	2.18032e+06	2.79428e+06	185848	9538.59	2179230	470.065	17.9547	0.00960831	42	23	7096428205270475247	0.4145	1	0.5855	0.001585	3	12	217	True	True	True	1590115401019705097	3	12500
218	36.0932	3459.43	1318.28	0.0372897	85.1651	58.8169	82.2129	78.9239	28.9117	25.6226	8.51141	8.27648	4.70418	4.46925	72.8178	62998.5	10.24	941535	1.09388e+06	132060	7253.09	826280	1066.69	39.7766	0.00928041	42	64	426248914965896853	0.3618	1	0.6382	0.001585	2	10	218	True	True	True	1590114990404007054	1	12500
221	30.7025	2956	2035.94	0.0410781	101.584	54.3691	118.984	115.792	39.9877	36.7955	8.94494	8.78533	4.99512	4.83551	72.8178	53833.9	5.51603	3.9772e+06	5.18237e+06	187879	10319.3	3865630	88.4726	3.63429	0.00803403	42	16	-5623405005145988537	0.34622	0.99992	0.6537	0.00631	3	16	221	True	True	True	1590114390110650719	0	12500
223	34.061	1648.48	1287.64	0.0435173	80.401	40.6014	138.753	135.619	47.7254	44.5908	8.59476	8.4742	5.09369	4.97313	55.0607	22713	4.29681	1.99109e+06	2.74211e+06	89003.9	6464.31	2205780	20.1728	0.877866	0.00980308	42	24	8705854758196026119	0.3527	0.9992	0.6465	0.01	4	10	223	True	True	True	1590114322200139176	2	12500
225	49.2071	2393.4	2191.67	0.0399674	112.753	48.9223	213.634	210.414	74.0222	70.8025	9.25953	9.17479	5.58554	5.50081	60.18	36030.1	3.59594	7.7905e+06	1.16016e+07	191291	12713.1	9156430	6.90411	0.275939	0.00929861	42	57	-3434481787209509561	0.35884	0.99944	0.6406	0.00631	6	16	225	True	True	True	1590116868382251644	4	12500
226	35.1499	3460.08	1317.47	0.0409439	90.3334	58.8224	83.9312	80.7357	29.7095	26.514	8.63414	8.40589	4.76117	4.53291	72.8178	63010.4	9.17839	1.89106e+06	2.23577e+06	148572	8160.12	1611780	326.053	13.3499	0.00884099	42	27	3429072442328821228	0.3285	1	0.6715	0.00631	2	14	226	True	True	True	1590114572046559418	1	12500
227	42.6312	1889.91	1433.27	0.0399434	90.1769	43.4732	171.094	167.874	60.1647	56.9444	8.81242	8.71178	5.34588	5.24525	55.0607	26036.4	5.56699	3.78613e+06	5.30067e+06	111958	8131.87	4164630	15.1433	0.604874	0.00873336	42	38	-9155870155226613232	0.34744	0.99904	0.6516	0.01	5	12	227	True	True	True	1590114982789803001	3	12500
230	29.0152	2176.22	1920.76	0.0406432	87.1736	46.65	142.303	139.1	46.7505	43.5476	8.7313	8.60811	5.05619	4.933	72.8178	39638.5	5.61866	1.39235e+06	1.83294e+06	138361	7599.24	1414630	508.417	20.6637	0.00998408	42	30	217228522785232791	0.4419	1	0.5581	0.001	4	8	230	True	True	True	1590115921079563864	3	12500
231	39.6754	1698.12	1490.24	0.0360046	86.2736	41.2082	169.166	165.842	58.338	55.0139	8.75218	8.6483	5.2888	5.18492	55.0607	23396.3	6.05917	2.79198e+06	3.85812e+06	102477	7443.13	2895530	17.0192	0.612767	0.00915497	42	37	766653553017414007	0.37162	0.99832	0.6267	0.00631	5	10	231	True	True	True	1590114224226909644	0	12500
232	36.2539	3188.14	1119.87	0.046203	86.8819	56.4636	82.8964	79.8217	29.8384	26.7637	8.56023	8.34061	4.77037	4.55075	70.4499	56172.5	10.6351	1.94814e+06	2.29443e+06	132969	7548.46	1611780	204.015	9.42612	0.00997782	42	24	871334127900106982	0.3262	1	0.6738	0.01	2	14	232	True	True	True	1590114716782591592	3	12500
235	28.3875	3313.05	2277.72	0.0348379	99.8524	57.5591	118.11	114.753	39.2391	35.8821	8.90123	8.73337	4.95769	4.78984	83.5918	69257.5	6.89399	2.15028e+06	2.74883e+06	208385	9970.51	2179230	662.531	23.0812	0.00931725	42	29	5914637055047857437	0.4385	1	0.5615	0.001	3	12	235	True	True	True	1590116043550604017	4	12500
240	29.1578	4039.78	2820.79	0.0353662	112.661	63.5592	122.613	119.271	40.4605	37.1185	9.12638	8.95928	5.01876	4.85166	89.8985	90814.1	6.05917	3.82015e+06	4.92391e+06	285281	12692.5	3865630	472.2	16.6999	0.00911747	42	20	-7410018531192978725	0.406	1	0.594	0.001585	3	16	240	True	True	True	1590115110856198448	0	12500
241	52.7693	2459.4	1861.57	0.0456125	109.125	49.5924	210.625	207.537	74.7574	71.6698	9.18034	9.09909	5.60489	5.52363	62.0459	38170.5	4	7.86677e+06	1.14663e+07	184736	11908.2	9156430	5.62377	0.256515	0.00949361	42	50	-6151867090777313790	0.35722	0.99952	0.6423	0.01	6	16	241	True	True	True	1590116012359272373	3	12500
242	37.6712	2350.85	2369.65	0.034018	106.774	48.4855	181.932	178.551	60.7738	57.393	9.15112	9.04547	5.36492	5.25927	64	37635.1	6.05917	5.58665e+06	7.8158e+06	182433	11400.7	5663730	20.3936	0.693749	0.00919037	42	45	7217791444773154338	0.3574	0.9988	0.6414	0.003162	5	14	242	True	True	True	1590115527619937681	2	12500
243	30.0201	3763.87	3253.02	0.0372921	115.835	61.3504	155.661	152.372	50.3732	47.0842	9.24506	9.11856	5.19553	5.06903	77.9263	73347.6	5.27145	4.1744e+06	5.54159e+06	261419	13417.7	4313080	478.882	17.8585	0.00962193	42	24	1754727041327055591	0.4187	1	0.5813	0.001	4	14	243	True	True	True	1590115519388452804	1	12500
244	29.2874	3583.54	2499.69	0.0406674	108.265	59.8627	121.205	118.002	40.1123	36.91	9.05597	8.89585	5.00135	4.84123	75.3071	67488.1	5.61866	3.95545e+06	5.09794e+06	220695	11721.2	3865630	240.543	9.78225	0.00982439	42	16	-8900944018555765171	0.3833	1	0.6167	0.003162	3	16	244	True	True	True	1590114929201042367	1	12500
248	42.2273	4094.81	4279.18	0.0302683	135.598	63.9907	228.503	225.005	74.0702	70.5725	9.65082	9.55878	5.5868	5.49476	72.8178	74565.3	4.40312	8.09496e+06	1.15244e+07	334746	18387	9156430	64.8823	1.96388	0.00951378	42	96	92221832124007338	0.3881	0.9996	0.6115	0.001	6	16	248	True	True	True	1590167532714882939	1	12500
249	35.0057	4206.17	1763.75	0.0392023	100.317	64.855	86.7141	83.4751	30.1371	26.8981	8.83292	8.60156	4.79171	4.56035	80.6845	84864.9	9.39955	2.40712e+06	2.86436e+06	203014	10063.5	2102030	580.381	22.7523	0.00948876	42	33	-5731590468595689123	0.3433	1	0.6567	0.003162	2	16	249	True	True	True	1590114751592462324	0	12500
253	40.1002	1735.84	1474.99	0.0345986	86.0881	41.6634	169.109	165.745	58.4672	55.1033	8.75038	8.64526	5.29284	5.18771	56.692	24623.5	6.42447	2.80535e+06	3.85254e+06	105060	7411.16	2895530	17.8719	0.618344	0.00820903	42	42	766653553017414007	0.37392	0.99872	0.6248	0.00631	5	10	253	True	True	True	1590115054842351428	3	12500
256	28.9882	2321.69	1629.96	0.0423866	85.6067	48.1839	113.073	109.912	38.0421	34.8811	8.64936	8.49132	4.89784	4.73979	66.0479	38357.1	6.11786	1.55174e+06	1.98596e+06	121030	7328.51	1516030	287.961	12.2057	0.00970328	42	20	-960831693199451593	0.3896	1	0.6104	0.003162	3	10	256	True	True	True	1590114912409886975	3	12500
260	34.0027	1793.2	1469.06	0.0409482	87.3029	42.3462	142.5	139.304	48.8025	45.6071	8.73886	8.61596	5.13512	5.01222	58.397	26200.8	4.03143	2.82091e+06	3.9649e+06	111294	7621.8	3171930	17.9096	0.733368	0.0087676	42	22	1534727104028171244	0.34978	0.99928	0.6495	0.01	4	12	260	True	True	True	1590114042138656450	0	12500
262	35.1394	4539.83	1976.72	0.0371831	103.431	67.3783	87.54	84.2481	30.2857	26.9938	8.89191	8.65678	4.80232	4.56718	80.6845	91595.2	9.17839	2.31014e+06	2.75943e+06	215812	10698	2102030	883.357	32.846	0.00998138	42	49	-2851707175462957610	0.3678	1	0.6322	0.001585	2	16	262	True	True	True	1590115472240938005	1	12500
266	34.938	3024.88	1038.48	0.0453419	79.5972	54.9989	80.4082	77.3147	28.6656	25.5721	8.3825	8.16154	4.6866	4.46564	62.0459	46941.9	10.24	994494	1.14663e+06	98297.8	6335.72	826280	449.369	20.3753	0.00999609	42	32	5533540453786753983	0.3402	1	0.6598	0.00631	2	10	266	True	True	True	1590114763246614706	4	12500
268	37.5243	2119.39	2113.87	0.0347713	99.4355	46.0368	177.911	174.552	59.6323	56.2733	9.02546	8.92049	5.32925	5.22428	58.397	30962.9	7.18577	4.21796e+06	5.81661e+06	144370	9887.41	4164630	22.2686	0.774309	0.0098949	42	43	-615072264321197290	0.37066	0.99856	0.6279	0.003162	5	12	268	True	True	True	1590114576830805675	0	12500
270	29.4284	1998.58	1788.79	0.0401375	84.7661	44.7055	141.284	138.069	46.6536	43.4381	8.69211	8.56844	5.05247	4.92879	64	31998.8	5.4162	1.39534e+06	1.84619e+06	114986	7185.29	1414630	316.749	12.7135	0.00952937	42	28	-3178737438246148975	0.41022	0.99992	0.5897	0.001585	4	8	270	True	True	True	1590115200376287884	3	12500
271	34.9007	4696.59	2081.07	0.0355954	104.768	68.5317	87.8732	84.5376	30.3181	26.9826	8.91571	8.67746	4.80464	4.56638	89.8985	105576	10.3692	2.31072e+06	2.75568e+06	246711	10976.3	2102030	1009.3	35.9265	0.0098738	42	68	3878930905162672824	0.3669	1	0.6331	0.001	2	16	271	True	True	True	1590115294930477227	0	12500
274	37.0982	2926.28	914.133	0.0466815	77.4318	54.0951	79.6889	76.6245	28.9223	25.8579	8.33112	8.11223	4.70494	4.48605	64	46842	9.74658	989042	1.13665e+06	95952.4	5995.68	826280	314.002	14.6581	0.00936163	42	29	159914500585748848	0.337	1	0.663	0.01	2	10	274	True	True	True	1590114033680315192	0	12500
277	51.6297	2462.15	1836.56	0.0431528	108.925	49.6201	209.729	206.586	74.1474	71.0044	9.15676	9.07405	5.58883	5.50612	60.18	37064.5	3.34367	7.73668e+06	1.13255e+07	178527	11864.8	9156430	5.87988	0.253733	0.00994384	42	50	-6151867090777313790	0.3516	0.9992	0.6476	0.01	6	16	277	True	True	True	1590115420659350885	2	12500
279	35.4837	4390.14	1853.87	0.037094	99.5052	66.2581	86.4139	83.1196	29.9429	26.6486	8.81148	8.57617	4.77783	4.54253	93.3229	102447	11.9679	1.8355e+06	2.16228e+06	231026	9901.28	1611780	1146.3	42.521	0.00995193	42	72	3578242393471216772	0.3777	1	0.6223	0.001	2	14	279	True	True	True	1590116469104635165	3	12500
280	31.6524	2315.33	1494.86	0.0449359	90.6099	48.1179	114.746	111.643	39.4843	36.3818	8.73303	8.57791	4.96995	4.81482	64	37066.9	5.61866	3.02061e+06	3.95551e+06	131384	8210.16	2962430	45.6928	2.05324	0.00877881	42	16	-5125843615822465566	0.34324	0.99984	0.6566	0.01	3	14	280	True	True	True	1590114461927544743	2	12500
281	42.9289	2817.04	2965.59	0.0310306	113.545	53.0758	215.893	212.421	71.1165	67.6437	9.31899	9.2276	5.50907	5.41768	64	45094.1	4.16095	4.57927e+06	6.53469e+06	206301	12892.4	5157330	33.2685	1.03234	0.00886611	42	80	-661802221272114476	0.388	0.9996	0.6116	0.001585	6	12	281	True	True	True	1590117782147614478	4	12500
283	43.4937	2169.41	1691.29	0.0400684	102.771	46.5769	177.861	174.643	62.448	59.2309	9.02388	8.92334	5.41724	5.3167	62.0459	33672.3	5.56699	6.59878e+06	9.51512e+06	163851	10561.9	7392830	14.2376	0.570476	0.0098876	42	34	7889679010538369184	0.35234	0.99864	0.6463	0.01	5	16	283	True	True	True	1590114589987387924	1	12500
284	27.6817	2104.29	1486.85	0.0398475	79.6152	45.8726	110.246	107.024	37.0802	33.8575	8.50805	8.34691	4.84974	4.68861	75.3071	39638.7	7.03761	989309	1.25642e+06	119357	6338.58	972830	510.132	20.3275	0.00985372	42	28	4444852121170596404	0.4263	1	0.5737	0.001585	3	8	284	True	True	True	1590115174434536657	3	12500
287	44.0159	2128.83	1667.05	0.04012	102.308	46.1392	177.662	174.446	62.4629	59.247	9.01767	8.91717	5.4177	5.31721	60.18	32049.6	5.77804	6.59252e+06	9.52694e+06	157496	10466.9	7392830	13.7081	0.549968	0.00920423	42	38	7889679010538369184	0.3564	0.9984	0.642	0.01	5	16	287	True	True	True	1590114213213475713	0	12500
288	37.6082	2911.18	897.359	0.0463533	77.3518	53.9553	79.6333	76.5618	28.996	25.9245	8.32715	8.10776	4.7102	4.49081	64	46600.3	9.17839	978811	1.12706e+06	95754.4	5983.3	826280	306.733	14.2181	0.00951913	42	29	159914500585748848	0.3275	1	0.6725	0.01	2	10	288	True	True	True	1590114262165817321	2	12500
289	38.5282	2138.51	2096.14	0.0348571	99.4333	46.2441	177.976	174.62	59.7664	56.4099	9.0275	8.92261	5.33344	5.22855	60.18	32195.4	5.8881	4.10832e+06	5.69763e+06	148771	9886.99	4164630	22.768	0.793625	0.00923729	42	46	-615072264321197290	0.36694	0.99864	0.6317	0.003162	5	12	289	True	True	True	1590115256205108889	2	12500
291	27.5845	2223.24	1560.28	0.0380767	81.1469	47.1512	110.833	107.565	37.2373	33.9691	8.5374	8.37399	4.8576	4.69419	72.8178	40494.4	7.74291	989844	1.25288e+06	119895	6584.83	972830	685.975	26.1197	0.0099429	42	34	3577345688727135263	0.4471	1	0.5529	0.001	3	8	291	True	True	True	1590115274531927111	1	12500
292	36.1497	3214.64	1096.05	0.0411416	78.7849	56.6978	79.7403	76.5496	28.2344	25.0436	8.3348	8.10689	4.6558	4.42789	72.8178	58542.3	12.8194	641311	728254	113018	6207.06	531030	1278.26	52.5897	0.0098943	42	75	2534524558569033911	0.3718	1	0.6282	0.001585	2	8	292	True	True	True	1590114751888007701	0	12500
296	36.2302	2447.03	2529.52	0.028996	104.543	49.4675	181.417	177.877	59.6712	56.1306	9.13503	9.02439	5.33046	5.21982	64	39174.1	10.6351	4.50659e+06	6.06012e+06	174889	10929.2	4164630	50.5174	1.4648	0.00974862	42	60	-6638578279246172353	0.38542	0.99832	0.6129	0.001585	5	12	296	True	True	True	1590115696279909500	2	12500
297	36.7315	3000.71	991.779	0.042464	76.4165	54.7787	79.0337	75.8746	28.2369	25.0778	8.28432	8.05867	4.65598	4.43033	75.3071	56515.3	12.4682	648301	736277	109960	5839.49	531030	846.634	35.9515	0.00936409	42	50	4533618513740012934	0.3622	1	0.6378	0.003162	2	8	297	True	True	True	1590114738874246434	2	12500
299	33.1039	1468.38	1122.08	0.0417418	72.7756	38.3195	134.297	131.121	46.2717	43.0955	8.42336	8.3012	5.03778	4.91561	55.0607	20234	4.55111	1.28927e+06	1.74121e+06	72925.8	5296.29	1414630	27.8434	1.16223	0.00866491	42	25	-2972983487453045749	0.34916	0.99936	0.6502	0.01	4	8	299	True	True	True	1590114160286552774	1	12500
301	36.2537	3572.7	1363.71	0.0379899	86.3462	59.772	82.5387	79.2682	29.0478	25.7773	8.53468	8.30108	4.7139	4.4803	80.6845	72086.9	10.24	927643	1.07903e+06	150411	7455.67	826280	1241.79	47.1754	0.00984589	42	92	-5818915736647638061	0.3733	1	0.6267	0.001	2	10	301	True	True	True	1590115665717283071	1	12500
307	49.1613	1979.02	1426.82	0.0396645	88.5136	44.4862	196.549	193.322	69.5687	66.3414	8.80993	8.725	5.46834	5.38341	56.692	28070.1	4.55111	3.32813e+06	4.55733e+06	111062	7834.66	3585280	7.64615	0.303281	0.00948806	42	54	-8999065712151771232	0.37062	0.99872	0.6281	0.01	6	10	307	True	True	True	1590116070917610604	2	12500
309	40.7439	1871.14	1657.09	0.0355136	93.4062	43.2567	173.579	170.241	59.9585	56.6206	8.89007	8.78576	5.33944	5.23513	58.397	27338.7	5.46577	3.88339e+06	5.48136e+06	127396	8724.71	4164630	15.938	0.566016	0.00982259	42	38	-8815328846251384062	0.36154	0.99824	0.6367	0.00631	5	12	309	True	True	True	1590114756422275615	1	12500
310	36.6067	2884.6	921.938	0.0452712	77.1934	53.7085	79.6315	76.5364	28.8048	25.7097	8.32702	8.10594	4.69654	4.47547	70.4499	50826.5	9.74658	989215	1.1385e+06	104971	5958.81	826280	302.206	13.6812	0.00935115	42	28	159914500585748848	0.3323	1	0.6677	0.01	2	10	310	True	True	True	1590114377557475592	3	12500
311	43.4496	1814.45	1752.46	0.0394865	87.8063	42.5963	197.583	194.351	66.8479	63.6161	8.83714	8.7521	5.39674	5.31169	56.692	25737.6	4.55111	2.14043e+06	2.96859e+06	109295	7709.94	2298230	17.5245	0.691979	0.00970382	42	75	-1252705006775983989	0.38338	0.99968	0.6163	0.003162	6	8	311	True	True	True	1590115877245774229	3	12500
312	32.3977	2003.39	1771.24	0.0435636	91.794	44.7593	145.022	141.889	48.6188	45.4853	8.83588	8.71536	5.12805	5.00753	60.18	30162.5	4.55111	2.98465e+06	4.1204e+06	126793	8426.14	3171930	28.095	1.22392	0.00947224	42	20	8799905969568142923	0.36178	0.99968	0.6379	0.00631	4	12	312	True	True	True	1590114561424216103	1	12500
313	40.8939	2033.91	1840.28	0.0381341	100.487	45.0989	177.572	174.305	61.1351	57.8685	9.01485	8.91277	5.37621	5.27412	60.18	30621.6	4.70669	5.13169e+06	7.39371e+06	151941	10097.7	5663730	14.1923	0.541212	0.00941877	42	34	-3470121482614085118	0.35112	0.99872	0.6476	0.00631	5	14	313	True	True	True	1590115184040143044	2	12500
314	36.2186	3890.96	1453.42	0.0446059	96.516	62.3775	85.4762	82.3663	30.2197	27.1098	8.7445	8.52237	4.79761	4.57547	72.8178	70854.2	10.24	2.53195e+06	2.98952e+06	169602	9315.34	2102030	311.519	13.8956	0.00947847	42	25	-1527731969814682931	0.3314	1	0.6686	0.00631	2	16	314	True	True	True	1590115184039480582	4	12500
316	45.2837	2547.18	2675.8	0.0387323	114.35	50.4696	215.767	212.516	72.4045	69.1534	9.31568	9.23012	5.54297	5.45741	62.0459	39532	4	6.15201e+06	9.01226e+06	202849	13076	7014380	12.2871	0.475908	0.00985829	42	63	-1831960413689477244	0.36528	0.99968	0.6344	0.003162	6	14	316	True	True	True	1590115236800758213	1	12500
318	29.8861	2312.94	1579.85	0.0459851	88.1966	48.093	114.048	110.969	38.681	35.6015	8.69816	8.54418	4.92978	4.77581	66.0479	38212.7	5.83268	2.24695e+06	2.90578e+06	128462	7778.64	2179230	102.389	4.70835	0.00929501	42	16	1509510996435988000	0.3656	1	0.6344	0.00631	3	12	318	True	True	True	1590114852897777003	4	12500
323	31.2876	2325.17	1510.29	0.0472798	90.8012	48.22	114.812	111.76	39.4291	36.3775	8.73634	8.58376	4.96719	4.81461	68.1956	39663.1	5.22449	2.99372e+06	3.92861e+06	140587	8244.85	2962430	46.6816	2.2071	0.00954075	42	16	-5125843615822465566	0.3448	1	0.6552	0.01	3	14	323	True	True	True	1590114711799651728	4	12500
325	32.1308	1766.31	1525.77	0.0446745	83.9843	42.0275	140.999	137.891	47.5026	44.3942	8.68113	8.56158	5.08512	4.96557	58.397	25808.2	4.12799	2.02831e+06	2.78935e+06	102995	7053.37	2205780	32.4728	1.45071	0.00978332	42	21	3882904860782726600	0.35934	0.99944	0.6401	0.00631	4	10	325	True	True	True	1590114505625191080	2	12500
332	47.3623	2198.8	2043.35	0.0377052	106.371	46.8914	209.845	206.568	72.5383	69.2604	9.15983	9.07357	5.54649	5.46023	58.397	32122.3	4	6.15762e+06	9.02159e+06	165209	11314.8	7014380	7.86654	0.29661	0.00790639	42	56	-127866482121014666	0.36694	0.99944	0.6325	0.00631	6	14	332	True	True	True	1590114935559714405	1	12500
333	49.3019	2088.16	1581.23	0.042701	96.0784	45.6964	201.749	198.596	71.2766	68.1231	8.94678	8.86379	5.51329	5.4303	53.4988	27949.9	4.26223	4.66109e+06	6.57141e+06	123484	9231.07	5157330	6.18689	0.264186	0.00991274	42	53	-2784644901043528648	0.35654	0.99904	0.6425	0.01	6	12	333	True	True	True	1590115544671854769	3	12500
334	31.6828	1771.5	1528.46	0.0428316	84.0807	42.0891	140.959	137.809	47.4326	44.2822	8.6796	8.55843	5.08243	4.96126	60.18	26673.6	4	2.01922e+06	2.77991e+06	106383	7069.57	2205780	32.7401	1.40231	0.00977913	42	22	3882904860782726600	0.36342	0.99952	0.6361	0.00631	4	10	334	True	True	True	1590114781381683149	4	12500
336	41.7515	2305.63	2032.85	0.0320227	107.386	48.017	181.131	177.69	62.2215	58.7801	9.12609	9.01855	5.41016	5.30262	62.0459	35785.3	6.00133	6.94572e+06	9.91197e+06	178895	11531.7	7392830	16.0639	0.514409	0.00815769	42	38	6902157606496405152	0.35344	0.99864	0.6452	0.00631	5	16	336	True	True	True	1590114790615380508	1	12500
337	30.0772	2502.42	2196.58	0.0388346	95.1087	50.0242	146.592	143.344	48.019	44.7705	8.89627	8.77133	5.10498	4.98004	68.1956	42685.1	5.4162	2.19767e+06	2.90406e+06	154240	9045.66	2205780	300.964	11.6878	0.00863137	42	24	828852094380295083	0.39972	0.99992	0.6002	0.001585	4	10	337	True	True	True	1590115632341767465	4	12500
338	28.8354	4296.53	2981	0.0337591	114.896	65.5479	123.132	119.744	40.5985	37.21	9.15235	8.98292	5.02566	4.85623	80.6845	86687.4	6.48855	3.72389e+06	4.80615e+06	266304	13201.2	3865630	606.243	20.4662	0.0092811	42	25	-800326134437226231	0.431	1	0.569	0.001	3	16	338	True	True	True	1590115796213857705	2	12500
339	29.2373	4368.23	2992.64	0.0347727	115.349	66.0926	123.304	119.945	40.6914	37.3324	9.16092	8.99298	5.0303	4.86235	89.8985	98196	7.18577	3.80687e+06	4.88076e+06	299057	13305.5	3865630	660.012	22.9504	0.00994885	42	25	-800326134437226231	0.4321	1	0.5679	0.001	3	16	339	True	True	True	1590115294931860063	0	12500
341	38.0498	1659.35	1508.85	0.0321094	81.9463	40.7352	166.757	163.318	56.6122	53.1735	8.67689	8.56943	5.23487	5.12741	53.4988	22214.8	5.8881	1.85692e+06	2.50328e+06	89835.2	6715.2	1856430	28.7065	0.921748	0.00943487	42	58	9093518227723985452	0.3745	0.9984	0.6239	0.003162	5	8	341	True	True	True	1590115181798366700	2	12500
348	28.5792	2256.23	1539.9	0.0373355	81.404	47.4998	110.813	107.525	37.4261	34.1383	8.53637	8.37198	4.86704	4.70265	75.3071	42499.1	8.46281	1.00624e+06	1.26724e+06	124779	6626.61	972830	673.935	25.1617	0.00935261	42	35	3577345688727135263	0.4583	1	0.5417	0.001	3	8	348	True	True	True	1590115773102826088	4	12500
350	35.7271	3161.83	1141.89	0.0431285	84.5267	56.2301	82.2374	79.0938	29.3737	26.2301	8.51316	8.28862	4.73718	4.51264	75.3071	59548.6	8.46281	1.37263e+06	1.61366e+06	134534	7144.76	1186530	358.926	15.4799	0.00945918	42	29	1796527129861811897	0.32502	0.99992	0.6749	0.00631	2	12	350	True	True	True	1590114768352116652	2	12500
